CRM ID,Analysis Method,Element,Unit,Certified Value,1SD
OREAS 237,4-Acid Digestion,Ge,ppm,< 10,IND
OREAS 237,4-Acid Digestion,Sn,ppm,38.66666667,IND
OREAS 237,4-Acid Digestion,Be,ppm,< 1,IND
OREAS 237,4-Acid Digestion,Li,ppm,40.83333333,IND
OREAS 237,4-Acid Digestion,Sr,ppm,111,IND
OREAS 237,4-Acid Digestion,Bi,ppm,25.5,IND
OREAS 237,4-Acid Digestion,Mo,ppm,8.666666667,IND
OREAS 237,4-Acid Digestion,Y,ppm,26.83333333,IND
OREAS 237,4-Acid Digestion,Cd,ppm,9.833333333,IND
OREAS 237,4-Acid Digestion,Nb,ppm,6.666666667,IND
OREAS 237,4-Acid Digestion,Zn,ppm,104.5,IND
OREAS 237,4-Acid Digestion,Co,ppm,47.33333333,IND
OREAS 237,4-Acid Digestion,Ni,ppm,75.5,IND
OREAS 237,Thermogravimetry,LOI1000,wt.%,2.44,IND
OREAS 237,Infrared Combustion,C,wt.%,0.075,IND
OREAS 237,Infrared Combustion,S,wt.%,0.11,IND
OREAS 237,Laser Ablation ICP-MS,Ag,ppm,0.2,IND
OREAS 237,Laser Ablation ICP-MS,Hf,ppm,6.275,IND
OREAS 237,Laser Ablation ICP-MS,Sm,ppm,7.215,IND
OREAS 237,Laser Ablation ICP-MS,As,ppm,487,IND
OREAS 237,Laser Ablation ICP-MS,Ho,ppm,1.155,IND
OREAS 237,Laser Ablation ICP-MS,Sn,ppm,4.4,IND
OREAS 237,Laser Ablation ICP-MS,Ba,ppm,707.5,IND
OREAS 237,Laser Ablation ICP-MS,In,ppm,0.05,IND
OREAS 237,Laser Ablation ICP-MS,Sr,ppm,98.15,IND
OREAS 237,Laser Ablation ICP-MS,Be,ppm,2.5,IND
OREAS 237,Laser Ablation ICP-MS,La,ppm,40.85,IND
OREAS 237,Laser Ablation ICP-MS,Ta,ppm,1.2,IND
OREAS 237,Laser Ablation ICP-MS,Bi,ppm,0.37,IND
OREAS 237,Laser Ablation ICP-MS,Lu,ppm,0.475,IND
OREAS 237,Laser Ablation ICP-MS,Tb,ppm,0.97,IND
OREAS 237,Laser Ablation ICP-MS,Cd,ppm,0.2,IND
OREAS 237,Laser Ablation ICP-MS,Mn,wt.%,0.03535,IND
OREAS 237,Laser Ablation ICP-MS,Te,ppm,< 0.2,IND
OREAS 237,Laser Ablation ICP-MS,Ce,ppm,80.75,IND
OREAS 237,Laser Ablation ICP-MS,Mo,ppm,0.6,IND
OREAS 237,Laser Ablation ICP-MS,Th,ppm,15.45,IND
OREAS 237,Laser Ablation ICP-MS,Co,ppm,14.75,IND
OREAS 237,Laser Ablation ICP-MS,Nb,ppm,15.65,IND
OREAS 237,Laser Ablation ICP-MS,Ti,wt.%,0.497,IND
OREAS 237,Laser Ablation ICP-MS,Cr,ppm,149.5,IND
OREAS 237,Laser Ablation ICP-MS,Nd,ppm,35.95,IND
OREAS 237,Laser Ablation ICP-MS,Tl,ppm,1.1,IND
OREAS 237,Laser Ablation ICP-MS,Cs,ppm,9.53,IND
OREAS 237,Laser Ablation ICP-MS,Ni,ppm,67,IND
OREAS 237,Laser Ablation ICP-MS,Tm,ppm,0.495,IND
OREAS 237,Laser Ablation ICP-MS,Cu,ppm,30,IND
OREAS 237,Laser Ablation ICP-MS,Pb,ppm,20.5,IND
OREAS 237,Laser Ablation ICP-MS,U,ppm,3.07,IND
OREAS 237,Laser Ablation ICP-MS,Dy,ppm,5.625,IND
OREAS 237,Laser Ablation ICP-MS,Pr,ppm,9.435,IND
OREAS 237,Laser Ablation ICP-MS,V,ppm,110,IND
OREAS 237,Laser Ablation ICP-MS,Er,ppm,3.26,IND
OREAS 237,Laser Ablation ICP-MS,Rb,ppm,166,IND
OREAS 237,Laser Ablation ICP-MS,W,ppm,3,IND
OREAS 237,Laser Ablation ICP-MS,Eu,ppm,1.32,IND
OREAS 237,Laser Ablation ICP-MS,Re,ppm,< 0.01,IND
OREAS 237,Laser Ablation ICP-MS,Y,ppm,31.2,IND
OREAS 237,Laser Ablation ICP-MS,Ga,ppm,19.8,IND
OREAS 237,Laser Ablation ICP-MS,Sb,ppm,478.5,IND
OREAS 237,Laser Ablation ICP-MS,Yb,ppm,3.14,IND
OREAS 237,Laser Ablation ICP-MS,Gd,ppm,5.965,IND
OREAS 237,Laser Ablation ICP-MS,Sc,ppm,14.2,IND
OREAS 237,Laser Ablation ICP-MS,Zn,ppm,100,IND
OREAS 237,Laser Ablation ICP-MS,Ge,ppm,1.8,IND
OREAS 237,Laser Ablation ICP-MS,Se,ppm,< 5,IND
OREAS 237,Laser Ablation ICP-MS,Zr,ppm,220,IND
OREAS 237b,Pb Fire Assay,Pd,ppb,0.738165,IND
OREAS 237b,Pb Fire Assay,Pt,ppb,0.500043333,IND
OREAS 237b,4-Acid Digestion,Au,ppm,2.206213333,IND
OREAS 237b,4-Acid Digestion,Hg,ppm,0.0247,IND
OREAS 237b,4-Acid Digestion,Rh,ppm,0.0015,IND
OREAS 237b,4-Acid Digestion,B,ppm,27.43,IND
OREAS 237b,4-Acid Digestion,Ir,ppm,0.00115,IND
OREAS 237b,4-Acid Digestion,Ru,ppm,0.0019,IND
OREAS 237b,4-Acid Digestion,Cd,ppm,0.086790027,IND
OREAS 237b,4-Acid Digestion,Pd,ppb,< 12.8,IND
OREAS 237b,4-Acid Digestion,Se,ppm,0.607840476,IND
OREAS 237b,4-Acid Digestion,Ge,ppm,0.212465926,IND
OREAS 237b,4-Acid Digestion,Pt,ppb,1.133333333,IND
OREAS 237b,4-Acid Digestion,Te,ppm,0.061952381,IND
OREAS 237b,Aqua Regia Digestion,B,ppm,15.26140625,IND
OREAS 237b,Aqua Regia Digestion,Ir,ppm,< 0.0015,IND
OREAS 237b,Aqua Regia Digestion,Se,ppm,0.243899091,IND
OREAS 237b,Aqua Regia Digestion,Dy,ppm,2.075309402,IND
OREAS 237b,Aqua Regia Digestion,Nd,ppm,23.26176542,IND
OREAS 237b,Aqua Regia Digestion,Si,wt.%,0.438766667,IND
OREAS 237b,Aqua Regia Digestion,Er,ppm,0.93800995,IND
OREAS 237b,Aqua Regia Digestion,Pd,ppb,26.31666667,IND
OREAS 237b,Aqua Regia Digestion,Sm,ppm,4.419102795,IND
OREAS 237b,Aqua Regia Digestion,Eu,ppm,0.588928373,IND
OREAS 237b,Aqua Regia Digestion,Pr,ppm,6.242661657,IND
OREAS 237b,Aqua Regia Digestion,Tb,ppm,0.468482667,IND
OREAS 237b,Aqua Regia Digestion,Gd,ppm,4.049665065,IND
OREAS 237b,Aqua Regia Digestion,Pt,ppb,2.183333333,IND
OREAS 237b,Aqua Regia Digestion,Te,ppm,0.029248148,IND
OREAS 237b,Aqua Regia Digestion,Hg,ppm,0.013290476,IND
OREAS 237b,Aqua Regia Digestion,Rh,ppm,0.000616667,IND
OREAS 237b,Aqua Regia Digestion,Tm,ppm,0.117832999,IND
OREAS 237b,Aqua Regia Digestion,Ho,ppm,0.347295781,IND
OREAS 237b,Aqua Regia Digestion,Ru,ppm,< 0.0037,IND
OREAS 237b,Borate Fusion XRF,Al2O3,wt.%,14.35,IND
OREAS 237b,Borate Fusion XRF,MgO,wt.%,2.85,IND
OREAS 237b,Borate Fusion XRF,SiO2,wt.%,68.18,IND
OREAS 237b,Borate Fusion XRF,CaO,wt.%,1.25,IND
OREAS 237b,Borate Fusion XRF,MnO,wt.%,0.05,IND
OREAS 237b,Borate Fusion XRF,SO3,wt.%,0.482,IND
OREAS 237b,Borate Fusion XRF,Fe2O3,wt.%,5.795,IND
OREAS 237b,Borate Fusion XRF,Na2O,wt.%,1.025,IND
OREAS 237b,Borate Fusion XRF,TiO2,wt.%,0.815,IND
OREAS 237b,Borate Fusion XRF,K2O,wt.%,3.265,IND
OREAS 237b,Borate Fusion XRF,P2O5,wt.%,0.1505,IND
OREAS 237b,Thermogravimetry,LOI1000,wt.%,2.085,IND
OREAS 237b,Infrared Combustion,C,wt.%,0.08,IND
OREAS 237b,Infrared Combustion,S,wt.%,0.185,IND
OREAS 237b,Laser Ablation ICP-MS,Ag,ppm,0.2,IND
OREAS 237b,Laser Ablation ICP-MS,Hf,ppm,6.82,IND
OREAS 237b,Laser Ablation ICP-MS,Sm,ppm,7.25,IND
OREAS 237b,Laser Ablation ICP-MS,As,ppm,598,IND
OREAS 237b,Laser Ablation ICP-MS,Ho,ppm,1.155,IND
OREAS 237b,Laser Ablation ICP-MS,Sn,ppm,3.5,IND
OREAS 237b,Laser Ablation ICP-MS,Ba,ppm,699.5,IND
OREAS 237b,Laser Ablation ICP-MS,In,ppm,< 0.05,IND
OREAS 237b,Laser Ablation ICP-MS,Sr,ppm,122,IND
OREAS 237b,Laser Ablation ICP-MS,Be,ppm,2.9,IND
OREAS 237b,Laser Ablation ICP-MS,La,ppm,40.55,IND
OREAS 237b,Laser Ablation ICP-MS,Ta,ppm,1.255,IND
OREAS 237b,Laser Ablation ICP-MS,Bi,ppm,0.39,IND
OREAS 237b,Laser Ablation ICP-MS,Lu,ppm,0.465,IND
OREAS 237b,Laser Ablation ICP-MS,Tb,ppm,0.965,IND
OREAS 237b,Laser Ablation ICP-MS,Cd,ppm,0.25,IND
OREAS 237b,Laser Ablation ICP-MS,Mn,wt.%,0.04355,IND
OREAS 237b,Laser Ablation ICP-MS,Te,ppm,< 0.2,IND
OREAS 237b,Laser Ablation ICP-MS,Ce,ppm,79.55,IND
OREAS 237b,Laser Ablation ICP-MS,Mo,ppm,1.2,IND
OREAS 237b,Laser Ablation ICP-MS,Th,ppm,15.15,IND
OREAS 237b,Laser Ablation ICP-MS,Co,ppm,18.2,IND
OREAS 237b,Laser Ablation ICP-MS,Nb,ppm,16.05,IND
OREAS 237b,Laser Ablation ICP-MS,Ti,wt.%,0.494,IND
OREAS 237b,Laser Ablation ICP-MS,Cr,ppm,151,IND
OREAS 237b,Laser Ablation ICP-MS,Nd,ppm,36.95,IND
OREAS 237b,Laser Ablation ICP-MS,Tl,ppm,0.4,IND
OREAS 237b,Laser Ablation ICP-MS,Cs,ppm,9.46,IND
OREAS 237b,Laser Ablation ICP-MS,Ni,ppm,69,IND
OREAS 237b,Laser Ablation ICP-MS,Tm,ppm,0.525,IND
OREAS 237b,Laser Ablation ICP-MS,Cu,ppm,30,IND
OREAS 237b,Laser Ablation ICP-MS,Pb,ppm,21.5,IND
OREAS 237b,Laser Ablation ICP-MS,U,ppm,3.285,IND
OREAS 237b,Laser Ablation ICP-MS,Dy,ppm,5.74,IND
OREAS 237b,Laser Ablation ICP-MS,Pr,ppm,9.65,IND
OREAS 237b,Laser Ablation ICP-MS,V,ppm,111,IND
OREAS 237b,Laser Ablation ICP-MS,Er,ppm,3.45,IND
OREAS 237b,Laser Ablation ICP-MS,Rb,ppm,160,IND
OREAS 237b,Laser Ablation ICP-MS,W,ppm,3.5,IND
OREAS 237b,Laser Ablation ICP-MS,Eu,ppm,1.36,IND
OREAS 237b,Laser Ablation ICP-MS,Re,ppm,< 0.01,IND
OREAS 237b,Laser Ablation ICP-MS,Y,ppm,31.15,IND
OREAS 237b,Laser Ablation ICP-MS,Ga,ppm,18.8,IND
OREAS 237b,Laser Ablation ICP-MS,Sb,ppm,479,IND
OREAS 237b,Laser Ablation ICP-MS,Yb,ppm,3.37,IND
OREAS 237b,Laser Ablation ICP-MS,Gd,ppm,6.015,IND
OREAS 237b,Laser Ablation ICP-MS,Sc,ppm,14.6,IND
OREAS 237b,Laser Ablation ICP-MS,Zn,ppm,95,IND
OREAS 237b,Laser Ablation ICP-MS,Ge,ppm,1.55,IND
OREAS 237b,Laser Ablation ICP-MS,Se,ppm,< 5,IND
OREAS 237b,Laser Ablation ICP-MS,Zr,ppm,240,IND
OREAS 238,Pb Fire Assay,Pd,ppb,< 5,IND
OREAS 238,Pb Fire Assay,Pt,ppb,< 5,IND
OREAS 238,X-ray Photon Assay,Au,ppm,3.015,IND
OREAS 238,Aqua Regia Digestion,B,ppm,< 10,IND
OREAS 238,Aqua Regia Digestion,Pd,ppb,< 10,IND
OREAS 238,Aqua Regia Digestion,Si,wt.%,0.04125,IND
OREAS 238,Aqua Regia Digestion,Hg,ppm,0.012271429,IND
OREAS 238,Aqua Regia Digestion,Pt,ppb,2.166666667,IND
OREAS 238,Aqua Regia Digestion,Ta,ppm,< 0.01,IND
OREAS 238,Aqua Regia Digestion,Nb,ppm,0.337537168,IND
OREAS 238,Aqua Regia Digestion,Re,ppm,< 0.001,IND
OREAS 238,Aqua Regia Digestion,Te,ppm,0.020606061,IND
OREAS 238,Aqua Regia Digestion,Nd,ppm,26.44914388,IND
OREAS 238,Aqua Regia Digestion,Se,ppm,0.235416667,IND
OREAS 238,Borate Fusion XRF,Al2O3,wt.%,14.795,IND
OREAS 238,Borate Fusion XRF,MgO,wt.%,2.65,IND
OREAS 238,Borate Fusion XRF,SiO2,wt.%,67.615,IND
OREAS 238,Borate Fusion XRF,CaO,wt.%,1.07,IND
OREAS 238,Borate Fusion XRF,MnO,wt.%,0.05,IND
OREAS 238,Borate Fusion XRF,SO3,wt.%,0.345,IND
OREAS 238,Borate Fusion XRF,Fe2O3,wt.%,5.77,IND
OREAS 238,Borate Fusion XRF,Na2O,wt.%,0.935,IND
OREAS 238,Borate Fusion XRF,TiO2,wt.%,0.825,IND
OREAS 238,Borate Fusion XRF,K2O,wt.%,3.38,IND
OREAS 238,Borate Fusion XRF,P2O5,wt.%,0.133,IND
OREAS 238,4-Acid Digestion,As,ppm,679.3333333,IND
OREAS 238,4-Acid Digestion,Cr,ppm,215.8333333,IND
OREAS 238,4-Acid Digestion,Se,ppm,< 40,IND
OREAS 238,4-Acid Digestion,B,ppm,85.4,IND
OREAS 238,4-Acid Digestion,Ge,ppm,< 10,IND
OREAS 238,4-Acid Digestion,Sn,ppm,47.5,IND
OREAS 238,4-Acid Digestion,Ba,ppm,847.3333333,IND
OREAS 238,4-Acid Digestion,Li,ppm,46.5,IND
OREAS 238,4-Acid Digestion,Sr,ppm,118.1666667,IND
OREAS 238,4-Acid Digestion,Be,ppm,< 1,IND
OREAS 238,4-Acid Digestion,Mo,ppm,11.83333333,IND
OREAS 238,4-Acid Digestion,Y,ppm,27.5,IND
OREAS 238,4-Acid Digestion,Bi,ppm,30.66666667,IND
OREAS 238,4-Acid Digestion,Nb,ppm,6.166666667,IND
OREAS 238,4-Acid Digestion,Zn,ppm,132.2,IND
OREAS 238,4-Acid Digestion,Cd,ppm,8.666666667,IND
OREAS 238,4-Acid Digestion,Ni,ppm,102,IND
OREAS 238,4-Acid Digestion,Co,ppm,47,IND
OREAS 238,4-Acid Digestion,Sb,ppm,553,IND
OREAS 238,Thermogravimetry,LOI1000,wt.%,2.585,IND
OREAS 238,Infrared Combustion,C,wt.%,0.09,IND
OREAS 238,Infrared Combustion,S,wt.%,0.135,IND
OREAS 238,Laser Ablation ICP-MS,Ag,ppm,0.3,IND
OREAS 238,Laser Ablation ICP-MS,Hf,ppm,6.285,IND
OREAS 238,Laser Ablation ICP-MS,Sm,ppm,6.95,IND
OREAS 238,Laser Ablation ICP-MS,As,ppm,664.5,IND
OREAS 238,Laser Ablation ICP-MS,Ho,ppm,1.155,IND
OREAS 238,Laser Ablation ICP-MS,Sn,ppm,4.3,IND
OREAS 238,Laser Ablation ICP-MS,Ba,ppm,692,IND
OREAS 238,Laser Ablation ICP-MS,In,ppm,0.05,IND
OREAS 238,Laser Ablation ICP-MS,Sr,ppm,98.2,IND
OREAS 238,Laser Ablation ICP-MS,Be,ppm,2.4,IND
OREAS 238,Laser Ablation ICP-MS,La,ppm,40.9,IND
OREAS 238,Laser Ablation ICP-MS,Ta,ppm,1.175,IND
OREAS 238,Laser Ablation ICP-MS,Bi,ppm,0.41,IND
OREAS 238,Laser Ablation ICP-MS,Lu,ppm,0.455,IND
OREAS 238,Laser Ablation ICP-MS,Tb,ppm,0.965,IND
OREAS 238,Laser Ablation ICP-MS,Cd,ppm,0.25,IND
OREAS 238,Laser Ablation ICP-MS,Mn,wt.%,0.0357,IND
OREAS 238,Laser Ablation ICP-MS,Te,ppm,< 0.2,IND
OREAS 238,Laser Ablation ICP-MS,Ce,ppm,80.05,IND
OREAS 238,Laser Ablation ICP-MS,Mo,ppm,0.7,IND
OREAS 238,Laser Ablation ICP-MS,Th,ppm,15.5,IND
OREAS 238,Laser Ablation ICP-MS,Co,ppm,14.7,IND
OREAS 238,Laser Ablation ICP-MS,Nb,ppm,15.35,IND
OREAS 238,Laser Ablation ICP-MS,Ti,wt.%,0.49,IND
OREAS 238,Laser Ablation ICP-MS,Cr,ppm,152.5,IND
OREAS 238,Laser Ablation ICP-MS,Nd,ppm,36.35,IND
OREAS 238,Laser Ablation ICP-MS,Tl,ppm,1.3,IND
OREAS 238,Laser Ablation ICP-MS,Cs,ppm,9.47,IND
OREAS 238,Laser Ablation ICP-MS,Ni,ppm,66,IND
OREAS 238,Laser Ablation ICP-MS,Tm,ppm,0.495,IND
OREAS 238,Laser Ablation ICP-MS,Cu,ppm,33,IND
OREAS 238,Laser Ablation ICP-MS,Pb,ppm,21,IND
OREAS 238,Laser Ablation ICP-MS,U,ppm,3.095,IND
OREAS 238,Laser Ablation ICP-MS,Dy,ppm,5.525,IND
OREAS 238,Laser Ablation ICP-MS,Pr,ppm,9.245,IND
OREAS 238,Laser Ablation ICP-MS,V,ppm,109,IND
OREAS 238,Laser Ablation ICP-MS,Er,ppm,3.31,IND
OREAS 238,Laser Ablation ICP-MS,Rb,ppm,166.5,IND
OREAS 238,Laser Ablation ICP-MS,W,ppm,3.25,IND
OREAS 238,Laser Ablation ICP-MS,Eu,ppm,1.325,IND
OREAS 238,Laser Ablation ICP-MS,Re,ppm,< 0.01,IND
OREAS 238,Laser Ablation ICP-MS,Y,ppm,31.35,IND
OREAS 238,Laser Ablation ICP-MS,Ga,ppm,19.75,IND
OREAS 238,Laser Ablation ICP-MS,Sb,ppm,657,IND
OREAS 238,Laser Ablation ICP-MS,Yb,ppm,3.1,IND
OREAS 238,Laser Ablation ICP-MS,Gd,ppm,6.03,IND
OREAS 238,Laser Ablation ICP-MS,Sc,ppm,14.8,IND
OREAS 238,Laser Ablation ICP-MS,Zn,ppm,102.5,IND
OREAS 238,Laser Ablation ICP-MS,Ge,ppm,1.7,IND
OREAS 238,Laser Ablation ICP-MS,Se,ppm,< 5,IND
OREAS 238,Laser Ablation ICP-MS,Zr,ppm,216,IND
OREAS 238b,Pb Fire Assay,Pd,ppb,0.886818333,IND
OREAS 238b,Pb Fire Assay,Pt,ppb,0.58129,IND
OREAS 238b,4-Acid Digestion,Au,ppm,2.90792,IND
OREAS 238b,4-Acid Digestion,Ir,ppm,0.00065,IND
OREAS 238b,4-Acid Digestion,Ru,ppm,0.003316667,IND
OREAS 238b,4-Acid Digestion,B,ppm,28.67333333,IND
OREAS 238b,4-Acid Digestion,Pd,ppb,5.008333333,IND
OREAS 238b,4-Acid Digestion,Se,ppm,0.8,IND
OREAS 238b,4-Acid Digestion,Ge,ppm,0.199736296,IND
OREAS 238b,4-Acid Digestion,Pt,ppb,1.091666667,IND
OREAS 238b,4-Acid Digestion,Te,ppm,0.056329444,IND
OREAS 238b,4-Acid Digestion,Hg,ppm,0.029866667,IND
OREAS 238b,4-Acid Digestion,Rh,ppm,0.000816667,IND
OREAS 238b,Aqua Regia Digestion,B,ppm,15.50895833,IND
OREAS 238b,Aqua Regia Digestion,Ir,ppm,< 0.0015,IND
OREAS 238b,Aqua Regia Digestion,Se,ppm,0.290148636,IND
OREAS 238b,Aqua Regia Digestion,Dy,ppm,2.046223466,IND
OREAS 238b,Aqua Regia Digestion,Nd,ppm,23.14122551,IND
OREAS 238b,Aqua Regia Digestion,Si,wt.%,0.394566667,IND
OREAS 238b,Aqua Regia Digestion,Er,ppm,0.904438791,IND
OREAS 238b,Aqua Regia Digestion,Pd,ppb,30.05,IND
OREAS 238b,Aqua Regia Digestion,Sm,ppm,4.27500295,IND
OREAS 238b,Aqua Regia Digestion,Eu,ppm,0.653705959,IND
OREAS 238b,Aqua Regia Digestion,Pr,ppm,6.292567352,IND
OREAS 238b,Aqua Regia Digestion,Tb,ppm,0.457936357,IND
OREAS 238b,Aqua Regia Digestion,Gd,ppm,4.03450235,IND
OREAS 238b,Aqua Regia Digestion,Pt,ppb,2.366666667,IND
OREAS 238b,Aqua Regia Digestion,Te,ppm,0.020466667,IND
OREAS 238b,Aqua Regia Digestion,Hg,ppm,0.015272222,IND
OREAS 238b,Aqua Regia Digestion,Rh,ppm,0.000666667,IND
OREAS 238b,Aqua Regia Digestion,Tm,ppm,0.111630341,IND
OREAS 238b,Aqua Regia Digestion,Ho,ppm,0.337681524,IND
OREAS 238b,Aqua Regia Digestion,Ru,ppm,< 0.0009,IND
OREAS 238b,Borate Fusion XRF,Al2O3,wt.%,14.645,IND
OREAS 238b,Borate Fusion XRF,MgO,wt.%,2.925,IND
OREAS 238b,Borate Fusion XRF,SiO2,wt.%,67.385,IND
OREAS 238b,Borate Fusion XRF,CaO,wt.%,1.195,IND
OREAS 238b,Borate Fusion XRF,MnO,wt.%,0.05,IND
OREAS 238b,Borate Fusion XRF,SO3,wt.%,0.4355,IND
OREAS 238b,Borate Fusion XRF,Fe2O3,wt.%,5.88,IND
OREAS 238b,Borate Fusion XRF,Na2O,wt.%,0.945,IND
OREAS 238b,Borate Fusion XRF,TiO2,wt.%,0.82,IND
OREAS 238b,Borate Fusion XRF,K2O,wt.%,3.34,IND
OREAS 238b,Borate Fusion XRF,P2O5,wt.%,0.1505,IND
OREAS 238b,Thermogravimetry,LOI1000,wt.%,2.5,IND
OREAS 238b,Infrared Combustion,C,wt.%,0.105,IND
OREAS 238b,Infrared Combustion,S,wt.%,0.166666667,IND
OREAS 238b,Laser Ablation ICP-MS,Ag,ppm,0.35,IND
OREAS 238b,Laser Ablation ICP-MS,Hf,ppm,6.635,IND
OREAS 238b,Laser Ablation ICP-MS,Sm,ppm,7.345,IND
OREAS 238b,Laser Ablation ICP-MS,As,ppm,697.5,IND
OREAS 238b,Laser Ablation ICP-MS,Ho,ppm,1.175,IND
OREAS 238b,Laser Ablation ICP-MS,Sn,ppm,3.8,IND
OREAS 238b,Laser Ablation ICP-MS,Ba,ppm,696.5,IND
OREAS 238b,Laser Ablation ICP-MS,In,ppm,< 0.05,IND
OREAS 238b,Laser Ablation ICP-MS,Sr,ppm,117.5,IND
OREAS 238b,Laser Ablation ICP-MS,Be,ppm,3,IND
OREAS 238b,Laser Ablation ICP-MS,La,ppm,41.15,IND
OREAS 238b,Laser Ablation ICP-MS,Ta,ppm,1.215,IND
OREAS 238b,Laser Ablation ICP-MS,Bi,ppm,0.51,IND
OREAS 238b,Laser Ablation ICP-MS,Lu,ppm,0.47,IND
OREAS 238b,Laser Ablation ICP-MS,Tb,ppm,0.965,IND
OREAS 238b,Laser Ablation ICP-MS,Cd,ppm,0.2,IND
OREAS 238b,Laser Ablation ICP-MS,Mn,wt.%,0.0421,IND
OREAS 238b,Laser Ablation ICP-MS,Te,ppm,< 0.2,IND
OREAS 238b,Laser Ablation ICP-MS,Ce,ppm,80.25,IND
OREAS 238b,Laser Ablation ICP-MS,Mo,ppm,1,IND
OREAS 238b,Laser Ablation ICP-MS,Th,ppm,15.4,IND
OREAS 238b,Laser Ablation ICP-MS,Co,ppm,18,IND
OREAS 238b,Laser Ablation ICP-MS,Nb,ppm,15.95,IND
OREAS 238b,Laser Ablation ICP-MS,Ti,wt.%,0.501,IND
OREAS 238b,Laser Ablation ICP-MS,Cr,ppm,150,IND
OREAS 238b,Laser Ablation ICP-MS,Nd,ppm,36.95,IND
OREAS 238b,Laser Ablation ICP-MS,Tl,ppm,0.4,IND
OREAS 238b,Laser Ablation ICP-MS,Cs,ppm,9.555,IND
OREAS 238b,Laser Ablation ICP-MS,Ni,ppm,69,IND
OREAS 238b,Laser Ablation ICP-MS,Tm,ppm,0.505,IND
OREAS 238b,Laser Ablation ICP-MS,Cu,ppm,31,IND
OREAS 238b,Laser Ablation ICP-MS,Pb,ppm,26.5,IND
OREAS 238b,Laser Ablation ICP-MS,U,ppm,3.12,IND
OREAS 238b,Laser Ablation ICP-MS,Dy,ppm,5.865,IND
OREAS 238b,Laser Ablation ICP-MS,Pr,ppm,9.79,IND
OREAS 238b,Laser Ablation ICP-MS,V,ppm,113,IND
OREAS 238b,Laser Ablation ICP-MS,Er,ppm,3.365,IND
OREAS 238b,Laser Ablation ICP-MS,Rb,ppm,162,IND
OREAS 238b,Laser Ablation ICP-MS,W,ppm,4,IND
OREAS 238b,Laser Ablation ICP-MS,Eu,ppm,1.355,IND
OREAS 238b,Laser Ablation ICP-MS,Re,ppm,< 0.01,IND
OREAS 238b,Laser Ablation ICP-MS,Y,ppm,31,IND
OREAS 238b,Laser Ablation ICP-MS,Ga,ppm,19.75,IND
OREAS 238b,Laser Ablation ICP-MS,Sb,ppm,663.5,IND
OREAS 238b,Laser Ablation ICP-MS,Yb,ppm,3.215,IND
OREAS 238b,Laser Ablation ICP-MS,Gd,ppm,6.22,IND
OREAS 238b,Laser Ablation ICP-MS,Sc,ppm,14.75,IND
OREAS 238b,Laser Ablation ICP-MS,Zn,ppm,100,IND
OREAS 238b,Laser Ablation ICP-MS,Ge,ppm,1.55,IND
OREAS 238b,Laser Ablation ICP-MS,Se,ppm,< 5,IND
OREAS 238b,Laser Ablation ICP-MS,Zr,ppm,233.5,IND
OREAS 239,Pb Fire Assay,Pd,ppb,< 5,IND
OREAS 239,Pb Fire Assay,Pt,ppb,3.75,IND
OREAS 239,X-ray Photon Assay,Au,ppm,3.68,IND
OREAS 239,Aqua Regia Digestion,B,ppm,< 10,IND
OREAS 239,Aqua Regia Digestion,Pd,ppb,< 10,IND
OREAS 239,Aqua Regia Digestion,Si,wt.%,0.041083333,IND
OREAS 239,Aqua Regia Digestion,Hg,ppm,0.0147,IND
OREAS 239,Aqua Regia Digestion,Pt,ppb,< 5,IND
OREAS 239,Aqua Regia Digestion,Ta,ppm,< 0.01,IND
OREAS 239,Aqua Regia Digestion,Nb,ppm,0.311699229,IND
OREAS 239,Aqua Regia Digestion,Re,ppm,< 0.001,IND
OREAS 239,Aqua Regia Digestion,Te,ppm,0.026060606,IND
OREAS 239,Aqua Regia Digestion,Nd,ppm,25.47682902,IND
OREAS 239,Aqua Regia Digestion,Se,ppm,0.23625,IND
OREAS 239,Borate Fusion XRF,Al2O3,wt.%,14.725,IND
OREAS 239,Borate Fusion XRF,MgO,wt.%,2.64,IND
OREAS 239,Borate Fusion XRF,SiO2,wt.%,67.82,IND
OREAS 239,Borate Fusion XRF,CaO,wt.%,1.075,IND
OREAS 239,Borate Fusion XRF,MnO,wt.%,0.05,IND
OREAS 239,Borate Fusion XRF,SO3,wt.%,0.379,IND
OREAS 239,Borate Fusion XRF,Fe2O3,wt.%,5.74,IND
OREAS 239,Borate Fusion XRF,Na2O,wt.%,0.935,IND
OREAS 239,Borate Fusion XRF,TiO2,wt.%,0.82,IND
OREAS 239,Borate Fusion XRF,K2O,wt.%,3.365,IND
OREAS 239,Borate Fusion XRF,P2O5,wt.%,0.134,IND
OREAS 239,4-Acid Digestion,As,ppm,699.6666667,IND
OREAS 239,4-Acid Digestion,Cr,ppm,228.3333333,IND
OREAS 239,4-Acid Digestion,Sb,ppm,604.8333333,IND
OREAS 239,4-Acid Digestion,B,ppm,79.66666667,IND
OREAS 239,4-Acid Digestion,Cu,ppm,121.1666667,IND
OREAS 239,4-Acid Digestion,Se,ppm,< 40,IND
OREAS 239,4-Acid Digestion,Ba,ppm,720,IND
OREAS 239,4-Acid Digestion,Ge,ppm,< 10,IND
OREAS 239,4-Acid Digestion,Sn,ppm,51.16666667,IND
